x,y,weight,subtype,method,edge_id
mapk14,afdn,0.034017338617605475,luma,ARACNE,afdn---mapk14
st7,ncoa2,0.034009198382268124,luma,ARACNE,ncoa2---st7
map2k4,mmp3,0.03399693071846244,luma,ARACNE,map2k4---mmp3
jak1,foxp1,0.033930242040914216,luma,ARACNE,foxp1---jak1
mlst8,nr2f1,0.03392229053160456,luma,ARACNE,mlst8---nr2f1
mmp23b,akr1c4,0.03392219259569984,luma,ARACNE,akr1c4---mmp23b
casp9,thsd7a,0.03390266154496313,luma,ARACNE,casp9---thsd7a
cyp21a2,mmp11,0.033900210258610564,luma,ARACNE,cyp21a2---mmp11
mmp13,erbb4,0.033898104150312136,luma,ARACNE,erbb4---mmp13
birc6,nf2,0.03389711040023169,luma,ARACNE,birc6---nf2
hes2,vegfb,0.03389366283572848,luma,ARACNE,hes2---vegfb
taf1,acvr2a,0.0338935470295727,luma,ARACNE,acvr2a---taf1
acvr2b,tnk2,0.03380152177612583,luma,ARACNE,acvr2b---tnk2
thsd7a,mmp19,0.033669343128683416,luma,ARACNE,mmp19---thsd7a
hsd17b6,setd2,0.033651557929174736,luma,ARACNE,hsd17b6---setd2
tbl1xr1,jak1,0.03363535611547608,luma,ARACNE,jak1---tbl1xr1
ncoa2,pdgfa,0.03363216302785954,luma,ARACNE,ncoa2---pdgfa
map4,csf1r,0.033630686710045765,luma,ARACNE,csf1r---map4
thsd7a,map4,0.03362704952081419,luma,ARACNE,map4---thsd7a
maml3,smad7,0.03356779166968771,luma,ARACNE,maml3---smad7
zfp36l1,abcc1,0.033534415486734304,luma,ARACNE,abcc1---zfp36l1
tnk2,akr1c4,0.03353440022137111,luma,ARACNE,akr1c4---tnk2
inhbc,prkg1,0.03353432961252256,luma,ARACNE,inhbc---prkg1
tnk2,mmp19,0.03353423245982601,luma,ARACNE,mmp19---tnk2
jak1,col6a3,0.03350790409279103,luma,ARACNE,col6a3---jak1
ctbp2,smarcd1,0.033507664495794565,luma,ARACNE,ctbp2---smarcd1
wfdc2,col6a3,0.03350027462086658,luma,ARACNE,col6a3---wfdc2
large1,arid5b,0.03349142037361297,luma,ARACNE,arid5b---large1
jak1,arid5b,0.033471342246091496,luma,ARACNE,arid5b---jak1
inha,map4,0.03323579536056176,luma,ARACNE,inha---map4
cyp19a1,nr1i2,0.03319844849929687,luma,ARACNE,cyp19a1---nr1i2
dll4,mecom,0.03314633135393752,luma,ARACNE,dll4---mecom
cyp19a1,prkg1,0.03314621508039206,luma,ARACNE,cyp19a1---prkg1
hsd17b6,csf1r,0.033146186864154714,luma,ARACNE,csf1r---hsd17b6
pms2,smad7,0.03313564980610728,luma,ARACNE,pms2---smad7
tnk2,acvr1,0.03312732698526588,luma,ARACNE,acvr1---tnk2
pbrm1,mapk14,0.033121243360172414,luma,ARACNE,mapk14---pbrm1
serpini1,ncstn,0.03310366362624695,luma,ARACNE,ncstn---serpini1
stk11,hsd17b6,0.03303891986632479,luma,ARACNE,hsd17b6---stk11
utrn,akap9,0.032848181333077875,luma,ARACNE,akap9---utrn
chd1,csf1r,0.032843881403098685,luma,ARACNE,chd1---csf1r
dll1,col6a3,0.03281553066362175,luma,ARACNE,col6a3---dll1
maml3,acvr2b,0.03279452423653417,luma,ARACNE,acvr2b---maml3
map3k1,tgfbr3,0.03275812645868825,luma,ARACNE,map3k1---tgfbr3
rbl2,myc,0.032748187311473664,luma,ARACNE,myc---rbl2
pdgfra,smarcd1,0.03273691684993185,luma,ARACNE,pdgfra---smarcd1
maml3,casp8,0.032736510109182326,luma,ARACNE,casp8---maml3
apaf1,bmf,0.032734226354201645,luma,ARACNE,apaf1---bmf
cdh1,taf1,0.03273394945813202,luma,ARACNE,cdh1---taf1
thsd7a,maml1,0.03273234547310899,luma,ARACNE,maml1---thsd7a
adam10,dab2,0.03273124950692807,luma,ARACNE,adam10---dab2
ncoa2,acvrl1,0.032729511971340663,luma,ARACNE,acvrl1---ncoa2
sdc4,col6a3,0.03267641774888208,luma,ARACNE,col6a3---sdc4
map3k5,dab2,0.03265167465448737,luma,ARACNE,dab2---map3k5
mtor,src,0.032579300758837526,luma,ARACNE,mtor---src
foxp1,pik3r3,0.03257050060882971,luma,ARACNE,foxp1---pik3r3
map2k2,arid2,0.03245411052104874,luma,ARACNE,arid2---map2k2
inha,igf1,0.03244581576889427,luma,ARACNE,igf1---inha
stk11,kdm6a,0.032407152389211547,luma,ARACNE,kdm6a---stk11
csf1r,col6a3,0.03240274103202623,luma,ARACNE,col6a3---csf1r
fbxw7,acvr1,0.03237176171534539,luma,ARACNE,acvr1---fbxw7
cxcr1,mmp14,0.03236988353020198,luma,ARACNE,cxcr1---mmp14
mapk14,kdm3a,0.03235401077818967,luma,ARACNE,kdm3a---mapk14
myh9,map2k2,0.03235048510043903,luma,ARACNE,map2k2---myh9
cacna2d3,csf1r,0.0323492428653962,luma,ARACNE,cacna2d3---csf1r
zfp36l1,pik3r1,0.03234872005263956,luma,ARACNE,pik3r1---zfp36l1
pdgfra,psen2,0.03234337148561117,luma,ARACNE,pdgfra---psen2
hsd3b1,shank2,0.03234261119525694,luma,ARACNE,hsd3b1---shank2
thsd7a,nrip1,0.0323393719570495,luma,ARACNE,nrip1---thsd7a
map4,kdm6a,0.03233719675682245,luma,ARACNE,kdm6a---map4
rassf1,jak1,0.03233592961570331,luma,ARACNE,jak1---rassf1
asxl2,mtor,0.0322360311683747,luma,ARACNE,asxl2---mtor
cxcr1,dph1,0.032210263551569085,luma,ARACNE,cxcr1---dph1
mmp16,notch2,0.03207701124355289,luma,ARACNE,mmp16---notch2
hes1,hsd17b4,0.03207362901251454,luma,ARACNE,hes1---hsd17b4
dlec1,map3k5,0.03205310894474955,luma,ARACNE,dlec1---map3k5
mlst8,itgav,0.032026539384454544,luma,ARACNE,itgav---mlst8
syne1,stmn2,0.03200425077677238,luma,ARACNE,stmn2---syne1
hsd17b14,eif5a2,0.032001728525425044,luma,ARACNE,eif5a2---hsd17b14
acvr2b,arid1a,0.031953625929052265,luma,ARACNE,acvr2b---arid1a
kdm6a,pdgfa,0.031951790420387205,luma,ARACNE,kdm6a---pdgfa
ptprm,spry2,0.03181632643986365,luma,ARACNE,ptprm---spry2
cacna2d3,clk3,0.03173395307549143,luma,ARACNE,cacna2d3---clk3
cyp21a2,fbxw7,0.03170865038469639,luma,ARACNE,cyp21a2---fbxw7
maml3,runx1,0.031676801319624026,luma,ARACNE,maml3---runx1
psen2,col6a3,0.031664846994054585,luma,ARACNE,col6a3---psen2
mmp16,hes2,0.03165336038889954,luma,ARACNE,hes2---mmp16
mmp13,mmp14,0.031593061639150655,luma,ARACNE,mmp13---mmp14
zfyve9,map2k2,0.03157276454512026,luma,ARACNE,map2k2---zfyve9
ncor1,prkcq,0.03156689365084375,luma,ARACNE,ncor1---prkcq
ncoa2,dab2,0.03156480373993098,luma,ARACNE,dab2---ncoa2
serpini1,smarcd1,0.03156158104551299,luma,ARACNE,serpini1---smarcd1
hsd17b6,ncstn,0.03155847106855436,luma,ARACNE,hsd17b6---ncstn
maml3,nfkb1,0.0315561893473717,luma,ARACNE,maml3---nfkb1
fgf1,spry2,0.03154441485186599,luma,ARACNE,fgf1---spry2
hsd17b6,fbxw7,0.03150207474478606,luma,ARACNE,fbxw7---hsd17b6
akt1s1,spry2,0.03142404703390067,luma,ARACNE,akt1s1---spry2
igf1,src,0.03129968563652685,luma,ARACNE,igf1---src
clrn2,hdac9,0.03128671698860597,luma,ARACNE,clrn2---hdac9
sdc4,mmp11,0.03127242824541021,luma,ARACNE,mmp11---sdc4
ncstn,acvrl1,0.03126965635567025,luma,ARACNE,acvrl1---ncstn
bmp4,mmp19,0.031204524387377752,luma,ARACNE,bmp4---mmp19
prkcq,smad7,0.03120452170629129,luma,ARACNE,prkcq---smad7
bmp4,pik3r1,0.03120452060444645,luma,ARACNE,bmp4---pik3r1
casp8,mmp11,0.03120452050798672,luma,ARACNE,casp8---mmp11
cdh1,arid1a,0.03120452016135289,luma,ARACNE,arid1a---cdh1
inha,pdgfra,0.031204520057526608,luma,ARACNE,inha---pdgfra
arid5b,src,0.031204518245376178,luma,ARACNE,arid5b---src
ptprd,sdc4,0.031179229309777234,luma,ARACNE,ptprd---sdc4
adam10,bmp4,0.031178947518810674,luma,ARACNE,adam10---bmp4
maml1,runx1,0.031178537255383887,luma,ARACNE,maml1---runx1
tnk2,jag1,0.031177336648587683,luma,ARACNE,jag1---tnk2
utrn,pbrm1,0.031176926104253155,luma,ARACNE,pbrm1---utrn
hsd17b6,eif5a2,0.03117688113721062,luma,ARACNE,eif5a2---hsd17b6
pbrm1,smarcd1,0.03117636238752297,luma,ARACNE,pbrm1---smarcd1
ncoa2,mmp19,0.031174576373260265,luma,ARACNE,mmp19---ncoa2
maml3,erbb4,0.031173722493286427,luma,ARACNE,erbb4---maml3
cyp11a1,mecom,0.031172239110934363,luma,ARACNE,cyp11a1---mecom
cdkn1b,mtor,0.031096739568323706,luma,ARACNE,cdkn1b---mtor
casp9,ncoa2,0.0309087611798482,luma,ARACNE,casp9---ncoa2
st7,acvrl1,0.03090375429138348,luma,ARACNE,acvrl1---st7
sdc4,map2k2,0.03078767318468678,luma,ARACNE,map2k2---sdc4
maml3,ncor1,0.030787593735496444,luma,ARACNE,maml3---ncor1
birc6,ubr5,0.030786364047416193,luma,ARACNE,birc6---ubr5
fn1,vegfb,0.030783999925241723,luma,ARACNE,fn1---vegfb
ctcf,stat3,0.03078306452269075,luma,ARACNE,ctcf---stat3
clrn2,mmp14,0.030782957080245588,luma,ARACNE,clrn2---mmp14
ncor2,heyl,0.030782842074841277,luma,ARACNE,heyl---ncor2
mmp14,fn1,0.030781689989619387,luma,ARACNE,fn1---mmp14
col12a1,hsd17b4,0.03078112585562831,luma,ARACNE,col12a1---hsd17b4
mapk3,map2k2,0.030779323920116397,luma,ARACNE,map2k2---mapk3
herc2,spen,0.03053209240205046,luma,ARACNE,herc2---spen
ctbp2,kdm3a,0.030518764927970565,luma,ARACNE,ctbp2---kdm3a
ryr2,hsd3b1,0.030515031508072,luma,ARACNE,hsd3b1---ryr2
palb2,igf1,0.030512702975918238,luma,ARACNE,igf1---palb2
mlst8,ncoa2,0.030509866232073968,luma,ARACNE,mlst8---ncoa2
jak2,prkcq,0.030500570712741037,luma,ARACNE,jak2---prkcq
tbl1xr1,acvrl1,0.0304823411985522,luma,ARACNE,acvrl1---tbl1xr1
cyp2c8,syne1,0.030459207484708095,luma,ARACNE,cyp2c8---syne1
cyp2c8,asxl2,0.030459207484708095,luma,ARACNE,asxl2---cyp2c8
wwox,smarcd1,0.030459207484708095,luma,ARACNE,smarcd1---wwox
cacna2d3,dph1,0.030459207484708095,luma,ARACNE,cacna2d3---dph1
cacna2d3,mmp27,0.030459207484708095,luma,ARACNE,cacna2d3---mmp27
cacna2d3,igf1,0.030459207484708095,luma,ARACNE,cacna2d3---igf1
map2k4,kmt2d,0.030459207484708095,luma,ARACNE,kmt2d---map2k4
map2k4,syne1,0.030459207484708095,luma,ARACNE,map2k4---syne1
map2k4,birc6,0.030459207484708095,luma,ARACNE,birc6---map2k4
flt3,ncor1,0.030459207484708095,luma,ARACNE,flt3---ncor1
flt3,nrip1,0.030459207484708095,luma,ARACNE,flt3---nrip1
flt3,ptprm,0.030459207484708095,luma,ARACNE,flt3---ptprm
inhba,palb2,0.030459207484708095,luma,ARACNE,inhba---palb2
maml3,map2k2,0.030459207484708095,luma,ARACNE,maml3---map2k2
arid1b,erbb4,0.030459207484708095,luma,ARACNE,arid1b---erbb4
ncor1,acvr1,0.030459207484708095,luma,ARACNE,acvr1---ncor1
akr1c1,thsd7a,0.030459207484708095,luma,ARACNE,akr1c1---thsd7a
akr1c1,src,0.030459207484708095,luma,ARACNE,akr1c1---src
casp9,cxcr2,0.030459207484708095,luma,ARACNE,casp9---cxcr2
cyp19a1,zfp36l1,0.030459207484708095,luma,ARACNE,cyp19a1---zfp36l1
sik1,mapk4,0.030459207484708095,luma,ARACNE,mapk4---sik1
sik1,akr1c4,0.030459207484708095,luma,ARACNE,akr1c4---sik1
rad50,dll4,0.030459207484708095,luma,ARACNE,dll4---rad50
rad50,mapk14,0.030459207484708095,luma,ARACNE,mapk14---rad50
rad50,fgf1,0.030459207484708095,luma,ARACNE,fgf1---rad50
zfyve9,cdh1,0.030459207484708095,luma,ARACNE,cdh1---zfyve9
zfyve9,sf3b1,0.030459207484708095,luma,ARACNE,sf3b1---zfyve9
utrn,ctbp2,0.030459207484708095,luma,ARACNE,ctbp2---utrn
utrn,pdgfa,0.030459207484708095,luma,ARACNE,pdgfa---utrn
inhbc,adam10,0.030459207484708095,luma,ARACNE,adam10---inhbc
inhbc,spen,0.030459207484708095,luma,ARACNE,inhbc---spen
mmp25,mecom,0.030459207484708095,luma,ARACNE,mecom---mmp25
nbn,apc,0.030459207484708095,luma,ARACNE,apc---nbn
nbn,mmp14,0.030459207484708095,luma,ARACNE,mmp14---nbn
col6a3,pdgfrb,0.49207174741948023,lumb,ARACNE,col6a3---pdgfrb
col6a3,col12a1,0.48712766872035385,lumb,ARACNE,col12a1---col6a3
ptprd,col12a1,0.4189124386074532,lumb,ARACNE,col12a1---ptprd
fn1,hsd17b6,0.3250664970441379,lumb,ARACNE,fn1---hsd17b6
hsd17b6,fgf1,0.3131078022771234,lumb,ARACNE,fgf1---hsd17b6
hsd17b6,col12a1,0.29528051700184665,lumb,ARACNE,col12a1---hsd17b6
ppp2cb,zfp36l1,0.2948185116533457,lumb,ARACNE,ppp2cb---zfp36l1
ppp2cb,eif4e,0.27829226633677795,lumb,ARACNE,eif4e---ppp2cb
ppp2cb,epcam,0.27467649025296836,lumb,ARACNE,epcam---ppp2cb
hsd17b6,syne1,0.2733872381392768,lumb,ARACNE,hsd17b6---syne1
fn1,col12a1,0.2728682255726058,lumb,ARACNE,col12a1---fn1
ppp2cb,kdm3a,0.26969796234609156,lumb,ARACNE,kdm3a---ppp2cb
mmp13,hsd17b6,0.2669523012325792,lumb,ARACNE,hsd17b6---mmp13
mmp13,col12a1,0.266711068726484,lumb,ARACNE,col12a1---mmp13
mmp13,ptprd,0.26188935624055176,lumb,ARACNE,mmp13---ptprd
zfp36l1,kdm3a,0.2573997853619181,lumb,ARACNE,kdm3a---zfp36l1
hsd17b6,ptprd,0.2553415039404605,lumb,ARACNE,hsd17b6---ptprd
heyl,pdgfrb,0.25206845467099726,lumb,ARACNE,heyl---pdgfrb
hey2,pdgfrb,0.25152599417703136,lumb,ARACNE,hey2---pdgfrb
mmp13,col6a3,0.2509901716590148,lumb,ARACNE,col6a3---mmp13
epcam,eif4e,0.25059907452203145,lumb,ARACNE,eif4e---epcam
eif4e,pms2,0.24529620015446874,lumb,ARACNE,eif4e---pms2
epcam,kdm3a,0.24193294236577945,lumb,ARACNE,epcam---kdm3a
ppp2cb,cdkn1b,0.2367623701491688,lumb,ARACNE,cdkn1b---ppp2cb
ptk2,ubr5,0.2245499146171115,lumb,ARACNE,ptk2---ubr5
mmp13,fn1,0.22187462653580248,lumb,ARACNE,fn1---mmp13
cdkn1b,eif4e,0.21872590981760798,lumb,ARACNE,cdkn1b---eif4e
cdkn1b,kdm3a,0.21441347118064424,lumb,ARACNE,cdkn1b---kdm3a
acvr1,col6a3,0.20729377816940353,lumb,ARACNE,acvr1---col6a3
notch3,pdgfrb,0.18934977610561177,lumb,ARACNE,notch3---pdgfrb
pdgfrb,ptprm,0.18279565424608624,lumb,ARACNE,pdgfrb---ptprm
myh9,pdgfrb,0.18068560364804576,lumb,ARACNE,myh9---pdgfrb
myh9,col12a1,0.18032912284467795,lumb,ARACNE,col12a1---myh9
dll1,pdgfrb,0.1715320835808285,lumb,ARACNE,dll1---pdgfrb
eif4e,map2k2,0.1713746582177338,lumb,ARACNE,eif4e---map2k2
asxl1,eif4e,0.16877614259968787,lumb,ARACNE,asxl1---eif4e
hdac1,spen,0.16857315923175875,lumb,ARACNE,hdac1---spen
kdm3a,hdac2,0.1684607230438928,lumb,ARACNE,hdac2---kdm3a
runx1,ptprm,0.16820141712659975,lumb,ARACNE,ptprm---runx1
mmp13,acvr1,0.16668463098682285,lumb,ARACNE,acvr1---mmp13
myh9,col6a3,0.1624212141921202,lumb,ARACNE,col6a3---myh9
hey1,heyl,0.16138711258153826,lumb,ARACNE,hey1---heyl
spen,arid1a,0.1609876040884508,lumb,ARACNE,arid1a---spen
eif4e,maml1,0.1603075844612496,lumb,ARACNE,eif4e---maml1
asxl1,maml1,0.16017394614225822,lumb,ARACNE,asxl1---maml1
spen,mtor,0.15788927192269586,lumb,ARACNE,mtor---spen
ptprd,acvr1,0.15786710999683695,lumb,ARACNE,acvr1---ptprd
asxl1,tnk2,0.15785616275711156,lumb,ARACNE,asxl1---tnk2
tsc2,mlst8,0.15340806273017282,lumb,ARACNE,mlst8---tsc2
mapk3,mlst8,0.1532636071247726,lumb,ARACNE,mapk3---mlst8
map2k4,ncor1,0.15239900711340226,lumb,ARACNE,map2k4---ncor1
chd1,arid2,0.14863327449578367,lumb,ARACNE,arid2---chd1
runx1,pdgfrb,0.1443576376237603,lumb,ARACNE,pdgfrb---runx1
ppp2cb,ctcf,0.1430731202979887,lumb,ARACNE,ctcf---ppp2cb
notch3,heyl,0.14244102385697044,lumb,ARACNE,heyl---notch3
tnk2,maml1,0.13801546673374965,lumb,ARACNE,maml1---tnk2
mapk14,casp8,0.1379052925037314,lumb,ARACNE,casp8---mapk14
zfp36l1,acvr1,0.13587373211016907,lumb,ARACNE,acvr1---zfp36l1
maml1,tsc2,0.13280340246054312,lumb,ARACNE,maml1---tsc2
kdm3a,arid2,0.13277331430110806,lumb,ARACNE,arid2---kdm3a
asxl2,maml1,0.13275095717482444,lumb,ARACNE,asxl2---maml1
epcam,hdac2,0.1311893179252337,lumb,ARACNE,epcam---hdac2
cdkn1b,chd1,0.13080519660134016,lumb,ARACNE,cdkn1b---chd1
asxl1,epcam,0.12833378847646415,lumb,ARACNE,asxl1---epcam
spen,maml1,0.1275266393288499,lumb,ARACNE,maml1---spen
zfp36l1,ptpn22,0.12459328057776542,lumb,ARACNE,ptpn22---zfp36l1
tnk2,tsc2,0.12221855204724097,lumb,ARACNE,tnk2---tsc2
tsc2,abcc1,0.12155021050455517,lumb,ARACNE,abcc1---tsc2
ppp2cb,arid2,0.1209353717570627,lumb,ARACNE,arid2---ppp2cb
ppp2cb,asxl1,0.11951294879415908,lumb,ARACNE,asxl1---ppp2cb
rbl1,cdk2,0.11702907633850046,lumb,ARACNE,cdk2---rbl1
cdkn1b,arid2,0.11697923010650424,lumb,ARACNE,arid2---cdkn1b
setd2,maml1,0.11569741663207722,lumb,ARACNE,maml1---setd2
hey1,pdgfrb,0.1135605095167902,lumb,ARACNE,hey1---pdgfrb
foxo3,hist1h2bc,0.1125633531095529,lumb,ARACNE,foxo3---hist1h2bc
setd2,tnk2,0.11214396069356525,lumb,ARACNE,setd2---tnk2
chd1,kdm3a,0.11165817042200299,lumb,ARACNE,chd1---kdm3a
tnk2,map2k2,0.1112493574788811,lumb,ARACNE,map2k2---tnk2
tnk2,mapk6,0.11106775990277207,lumb,ARACNE,mapk6---tnk2
ubr5,ncoa3,0.11094257942356123,lumb,ARACNE,ncoa3---ubr5
zfp36l1,syne1,0.1094281750882038,lumb,ARACNE,syne1---zfp36l1
ncoa2,mapk14,0.1070265208536787,lumb,ARACNE,mapk14---ncoa2
col6a3,eif5a2,0.10687106222019604,lumb,ARACNE,col6a3---eif5a2
zfp36l1,ctcf,0.10637624308651539,lumb,ARACNE,ctcf---zfp36l1
epcam,kdm5a,0.1052494957143768,lumb,ARACNE,epcam---kdm5a
spen,asxl2,0.1046580241193622,lumb,ARACNE,asxl2---spen
eif4e,tsc2,0.10279309895431599,lumb,ARACNE,eif4e---tsc2
mmp13,mmp1,0.10262951131010123,lumb,ARACNE,mmp1---mmp13
zfp36l1,map3k1,0.10157384365934874,lumb,ARACNE,map3k1---zfp36l1
asxl2,birc6,0.10109142079965494,lumb,ARACNE,asxl2---birc6
setd2,spen,0.10022177199840687,lumb,ARACNE,setd2---spen
ppp2cb,hsd17b7,0.09978648974855187,lumb,ARACNE,hsd17b7---ppp2cb
spen,acvr1b,0.09926864944776792,lumb,ARACNE,acvr1b---spen
hdac9,thsd7a,0.09884776696197406,lumb,ARACNE,hdac9---thsd7a
asxl1,casp8,0.09870393569003433,lumb,ARACNE,asxl1---casp8
acvr1b,eif4e,0.09777528027873394,lumb,ARACNE,acvr1b---eif4e
epcam,ncstn,0.09726142388484504,lumb,ARACNE,epcam---ncstn
runx1,dll1,0.09702138404307892,lumb,ARACNE,dll1---runx1
acvr1,mmp1,0.09645630383495352,lumb,ARACNE,acvr1---mmp1
tnk2,asxl2,0.0963473096466263,lumb,ARACNE,asxl2---tnk2
smarcd1,eif4e,0.09488663243947393,lumb,ARACNE,eif4e---smarcd1
nfkb1,map2k4,0.0940779780390324,lumb,ARACNE,map2k4---nfkb1
epcam,tnk2,0.09235649221657294,lumb,ARACNE,epcam---tnk2
asxl2,map2k2,0.09169098578937707,lumb,ARACNE,asxl2---map2k2
eif4ebp1,hsd17b10,0.09168145149700191,lumb,ARACNE,eif4ebp1---hsd17b10
pdgfrb,eif5a2,0.09156822969092193,lumb,ARACNE,eif5a2---pdgfrb
setd2,smarcd1,0.09103709656469672,lumb,ARACNE,setd2---smarcd1
chd1,map3k1,0.09101577052842824,lumb,ARACNE,chd1---map3k1
rpgr,arid2,0.09038566530168879,lumb,ARACNE,arid2---rpgr
ppp2cb,acvr1,0.09026271765615146,lumb,ARACNE,acvr1---ppp2cb
ncoa3,sdc4,0.09011433954264536,lumb,ARACNE,ncoa3---sdc4
ppp2cb,ptpn22,0.0900276479435389,lumb,ARACNE,ppp2cb---ptpn22
mtor,map2k2,0.08999541339680928,lumb,ARACNE,map2k2---mtor
mtor,syne1,0.08992902196336683,lumb,ARACNE,mtor---syne1
spen,tnk2,0.08919958760285862,lumb,ARACNE,spen---tnk2
ackr3,ptprd,0.08914024225307227,lumb,ARACNE,ackr3---ptprd
ncstn,maml1,0.08894994691443703,lumb,ARACNE,maml1---ncstn
tnk2,ncstn,0.08748224256977988,lumb,ARACNE,ncstn---tnk2
ptk2,ncoa3,0.0872259479834856,lumb,ARACNE,ncoa3---ptk2
ctbp2,mapk14,0.08596569155556377,lumb,ARACNE,ctbp2---mapk14
foxo3,notch3,0.0850235676198805,lumb,ARACNE,foxo3---notch3
map2k2,tubb4b,0.0843746472772029,lumb,ARACNE,map2k2---tubb4b
map2k2,mapk6,0.084221849932709425,lumb,ARACNE,map2k2---mapk6
acvr1,hdac2,0.08374156215958983,lumb,ARACNE,acvr1---hdac2
kdm3a,ptpn22,0.0834594687031327,lumb,ARACNE,kdm3a---ptpn22
spen,herc2,0.08344531149995138,lumb,ARACNE,herc2---spen
herc2,map2k5,0.08296992087153665,lumb,ARACNE,herc2---map2k5
tnk2,acvr1b,0.08285847578062189,lumb,ARACNE,acvr1b---tnk2
setd2,epcam,0.08275215654376211,lumb,ARACNE,epcam---setd2
kdm3a,lifr,0.08265684752369218,lumb,ARACNE,kdm3a---lifr
maml1,casp8,0.08261793950137264,lumb,ARACNE,casp8---maml1
foxo3,runx1,0.08257347863906617,lumb,ARACNE,foxo3---runx1
col6a3,mlst8,0.08250476015365926,lumb,ARACNE,col6a3---mlst8
eif4e,lifr,0.08228004912812725,lumb,ARACNE,eif4e---lifr
kdm3a,map3k1,0.08202016860496819,lumb,ARACNE,kdm3a---map3k1
kdm3a,hsd17b7,0.0818346410992632,lumb,ARACNE,hsd17b7---kdm3a
epcam,kmt2d,0.08168930494129523,lumb,ARACNE,epcam---kmt2d
mmp1,ptpn22,0.08088544000810494,lumb,ARACNE,mmp1---ptpn22
setd2,eif4e,0.08081962535351472,lumb,ARACNE,eif4e---setd2
cdkn1b,lifr,0.08061708641347831,lumb,ARACNE,cdkn1b---lifr
ackr3,hsd17b6,0.08027621533644602,lumb,ARACNE,ackr3---hsd17b6
setd2,raf1,0.07986223593724429,lumb,ARACNE,raf1---setd2
ppp2cb,acvr1b,0.07981500359026317,lumb,ARACNE,acvr1b---ppp2cb
ppp2cb,syne1,0.0797639355175006,lumb,ARACNE,ppp2cb---syne1
epcam,lifr,0.07915243427696961,lumb,ARACNE,epcam---lifr
spen,eif4e,0.07914068253641471,lumb,ARACNE,eif4e---spen
cdk2,palb2,0.07853665746038896,lumb,ARACNE,cdk2---palb2
smarcd1,tnk2,0.07785837761466663,lumb,ARACNE,smarcd1---tnk2
ppp2cb,mmp1,0.07748481687604869,lumb,ARACNE,mmp1---ppp2cb
ackr3,syne1,0.07726195161045446,lumb,ARACNE,ackr3---syne1
setd2,prkcq,0.07688109058201498,lumb,ARACNE,prkcq---setd2
spen,epcam,0.0768490323583384,lumb,ARACNE,epcam---spen
syne1,map2k2,0.0763073432955581,lumb,ARACNE,map2k2---syne1
tnk2,casp8,0.07626916166744557,lumb,ARACNE,casp8---tnk2
chd1,ubr5,0.0761463524729642,lumb,ARACNE,chd1---ubr5
cxcr1,hdac9,0.07611076913410475,lumb,ARACNE,cxcr1---hdac9
chd1,hsd17b7,0.07610462552708164,lumb,ARACNE,chd1---hsd17b7
tsc2,casp8,0.07598999997602718,lumb,ARACNE,casp8---tsc2
hdac9,numbl,0.07524440295527146,lumb,ARACNE,hdac9---numbl
rpgr,lifr,0.07522738161614129,lumb,ARACNE,lifr---rpgr
maml1,tubb4b,0.07522340453726795,lumb,ARACNE,maml1---tubb4b
foxo3,acvr1b,0.07507238919085779,lumb,ARACNE,acvr1b---foxo3
ncoa3,src,0.0749605554622308,lumb,ARACNE,ncoa3---src
vegfb,fn1,0.07428751846875503,lumb,ARACNE,fn1---vegfb
cacna2d3,pik3r1,0.07411689909261909,lumb,ARACNE,cacna2d3---pik3r1
taf1,maml1,0.07392574811560682,lumb,ARACNE,maml1---taf1
ackr3,fgf1,0.0733663119226966,lumb,ARACNE,ackr3---fgf1
ncor1,dll3,0.07306203596309047,lumb,ARACNE,dll3---ncor1
men1,tnk2,0.07296372563563658,lumb,ARACNE,men1---tnk2
ctcf,ptpn22,0.07295898081637553,lumb,ARACNE,ctcf---ptpn22
ackr3,col6a3,0.07283914753508469,lumb,ARACNE,ackr3---col6a3
col12a1,csf1r,0.07281195550390684,lumb,ARACNE,col12a1---csf1r
eif4e,mapk6,0.07264897161576389,lumb,ARACNE,eif4e---mapk6
cdh1,e2f4,0.07216931844538621,lumb,ARACNE,cdh1---e2f4
ackr3,fn1,0.07170426293980015,lumb,ARACNE,ackr3---fn1
men1,tsc2,0.0715313409742091,lumb,ARACNE,men1---tsc2
setd2,asxl2,0.07124848530675099,lumb,ARACNE,asxl2---setd2
pms2,kdm5a,0.07118196883274841,lumb,ARACNE,kdm5a---pms2
map2k4,rps6kb2,0.07098774990377255,lumb,ARACNE,map2k4---rps6kb2
ppp2cb,kmt2d,0.0707802985686623,lumb,ARACNE,kmt2d---ppp2cb
asxl2,syne1,0.0703311694784059,lumb,ARACNE,asxl2---syne1
mmp13,mmp14,0.07013985463507133,lumb,ARACNE,mmp13---mmp14
ppp2cb,kdm5a,0.06997057683728158,lumb,ARACNE,kdm5a---ppp2cb
syne1,ptpn22,0.06992651158807917,lumb,ARACNE,ptpn22---syne1
vegfb,tbx3,0.0697185105811986,lumb,ARACNE,tbx3---vegfb
tnk2,afdn,0.06968659113663911,lumb,ARACNE,afdn---tnk2
spen,prkcq,0.06956014884725903,lumb,ARACNE,prkcq---spen
serpini1,st7,0.06949434927894149,lumb,ARACNE,serpini1---st7
hsd17b6,mmp1,0.06925296259266744,lumb,ARACNE,hsd17b6---mmp1
kdm5a,lifr,0.06905648610615867,lumb,ARACNE,kdm5a---lifr
